club_id,club,country_code,source_url,source_page,snapshot_date,competition,gender,entity_id,shirt_number,position,name,dob,age,age_reference_date,nationality,height_cm,appearances,passes_completed,pass_completion_pct,line_breaks_completed,goals,shots,direct_pressures,regains,distance_m,top_speed_kmh,sprints
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:6,6,DF,PEZZELLA German,1991-06-27,33,2025-06-14,Argentina,190,2,62,91.176,12,0,0,5,5,13058.7,29.2,47
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:8,8,MF,MEZA Maximiliano,1992-12-15,32,2025-06-14,Argentina,177,3,36,78.261,7,1,4,9,3,19951.1,30.7,117
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:9,9,FW,BORJA Miguel,1993-01-26,32,2025-06-14,Colombia,184,3,23,79.31,2,0,4,6,4,15955.0,32.8,91
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:10,10,MF,LANZINI Manuel,1993-02-15,32,2025-06-14,Argentina,167,1,9,100.0,2,0,0,3,0,3806.2,29.4,24
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:11,11,FW,COLIDIO Facundo,2000-01-04,25,2025-06-14,Argentina,180,3,47,66.197,11,1,4,15,6,24886.8,33.5,149
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:15,15,FW,DRIUSSI Sebastian,1996-02-09,29,2025-06-14,Argentina,180,1,7,87.5,2,1,3,8,2,6413.7,30.7,52
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:17,17,DF,DIAZ Paulo,1994-08-25,30,2025-06-14,Chile,178,2,46,88.462,14,0,3,5,15,18830.1,29.7,71
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:18,18,MF,MARTINEZ Gonzalo,1993-06-13,32,2025-06-14,Argentina,172,2,12,70.588,3,0,1,3,1,3548.1,30.0,22
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:20,20,DF,CASCO Milton,1988-04-11,37,2025-06-14,Argentina,170,1,3,75.0,0,0,0,1,0,912.3,24.1,3
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:21,21,DF,ACUNA Marcos,1991-10-28,33,2025-06-14,Argentina,170,3,129,81.646,48,0,0,18,19,28007.6,32.6,134
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:22,22,MF,CASTANO Kevin,2000-09-29,24,2025-06-14,Colombia,179,2,116,96.667,27,0,1,14,12,21120.2,30.8,82
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:24,24,MF,PEREZ Enzo,1986-02-22,39,2025-06-14,Argentina,177,2,54,91.525,5,0,1,9,7,15112.8,30.4,57
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:26,26,MF,FERNANDEZ Ignacio,1990-01-12,35,2025-06-14,Argentina,182,3,46,88.462,16,0,2,3,0,13287.7,30.7,93
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:28,28,DF,MARTINEZ QUARTA Lucas,1996-05-10,29,2025-06-14,Argentina,183,3,124,90.511,41,0,2,14,8,28154.1,31.2,111
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:29,29,MF,ALIENDRO Rodrigo,1991-02-16,34,2025-06-14,Argentina,172,1,16,64.0,4,0,1,5,4,7497.7,30.1,56
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:30,30,FW,MASTANTUONO Franco,2007-08-14,17,2025-06-14,Argentina,180,3,65,80.247,17,0,11,17,4,27441.1,32.9,168
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:34,34,MF,GALOPPO Giuliano,1999-06-18,25,2025-06-14,Argentina,181,2,21,87.5,4,0,4,8,4,13944.4,29.8,74
cariverplate,CA River Plate,ARG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,9,2025-07-04,FIFA Club World Cup 2025,male,cariverplate:35,35,MF,COSTANTINI Giorgio,2006-04-16,19,2025-06-14,Argentina,185,1,12,92.308,0,0,0,5,1,3794.5,29.2,20
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:1,1,GK,ANDRADA Esteban,1991-01-26,34,2025-06-14,Argentina,193,4,150,84.746,26,0,0,0,24,21700.7,27.7,10
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:2,2,DF,CHAVEZ Ricardo,1994-11-19,30,2025-06-14,Mexico,175,2,67,87.013,15,0,1,13,5,18091.2,31.2,97
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:3,3,DF,ARTEAGA Gerardo,1998-09-07,26,2025-06-14,Mexico,173,4,112,84.848,29,0,2,14,10,33932.8,33.8,203
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:4,4,DF,GUZMAN Victor,2002-03-07,23,2025-06-14,Mexico,182,3,34,87.179,10,0,0,1,11,11779.9,32.5,37
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:5,5,MF,AMBRIZ Fidel,2003-03-21,22,2025-06-14,Mexico,175,4,85,89.474,12,0,0,15,9,17750.6,30.4,87
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:6,6,MF,DEOSSA Nelson,2000-02-06,25,2025-06-14,Colombia,178,4,117,86.667,26,1,10,21,18,36728.0,34.2,191
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:7,7,FW,BERTERAME German,1998-11-13,26,2025-06-14,Mexico,176,4,40,74.074,3,3,6,6,10,35836.3,32.3,185
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:8,8,MF,TORRES Oliver,1994-11-10,30,2025-06-14,Spain,175,3,124,85.517,27,0,3,9,4,29846.8,30.7,98
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:10,10,MF,CANALES Sergio,1991-02-16,34,2025-06-14,Spain,178,3,124,86.111,25,0,4,8,1,32121.1,30.9,78
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:11,11,FW,ALVARADO Alfonso,2000-03-15,25,2025-06-14,Mexico,175,3,3,42.857,1,0,2,5,0,9452.8,33.0,53
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:14,14,DF,AGUIRRE Erick,1997-02-23,28,2025-06-14,Mexico,171,3,99,83.193,29,0,1,9,9,25295.0,32.1,116
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:16,16,FW,ROJAS Johan,2002-09-20,22,2025-06-14,Colombia,180,2,10,83.333,1,0,1,0,3,4326.8,31.4,22
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:17,17,MF,CORONA Jesus,1993-01-06,32,2025-06-14,Mexico,175,3,56,83.582,4,1,5,9,6,23316.4,32.8,125
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:19,19,MF,CORTIZO Jordi,1996-06-30,28,2025-06-14,Mexico,182,2,9,90.0,2,0,0,0,0,2663.3,28.4,21
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:21,21,DF,REYES Luis,1991-04-03,34,2025-06-14,Mexico,184,1,32,82.051,7,0,0,0,1,7553.9,31.4,32
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:29,29,MF,OCAMPOS Lucas,1994-07-11,30,2025-06-14,Argentina,182,3,25,67.568,2,0,3,9,4,16983.2,31.3,91
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:30,30,MF,RODRIGUEZ Jorge,1995-09-15,29,2025-06-14,Argentina,176,3,141,87.037,33,0,0,30,17,29955.9,32.2,92
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:31,31,FW,DE LA ROSA Roberto,2000-01-04,25,2025-06-14,Mexico,172,3,7,63.636,0,0,1,0,1,7759.9,33.6,48
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:33,33,DF,MEDINA Stefan,1992-06-14,33,2025-06-14,Colombia,180,4,235,90.385,74,0,1,9,18,37396.7,31.3,130
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:37,37,MF,FIMBRES Iker,2005-06-02,20,2025-06-14,Mexico,172,1,26,100.0,3,0,1,2,1,3954.8,28.4,19
cfmonterrey,CF Monterrey,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,10,2025-07-04,FIFA Club World Cup 2025,male,cfmonterrey:93,93,DF,RAMOS Sergio,1986-03-30,39,2025-06-14,Spain,183,4,275,91.667,64,1,2,9,28,39528.2,31.7,121
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:2,2,DF,BARRETO Sergio,1999-04-20,26,2025-06-14,Argentina,180,1,23,92.0,1,0,0,1,3,6327.5,31.1,25
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:3,3,DF,ACEVES Alonso,2001-03-28,24,2025-06-14,Mexico,180,1,54,94.737,11,0,0,4,3,10722.8,32.8,68
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:4,4,DF,EDUARDO BAUERMANN,1996-02-13,29,2025-06-14,Brazil,189,3,141,90.968,23,0,4,13,26,29314.6,44.9,104
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:5,5,MF,PEDRAZA Pedro,2000-04-30,25,2025-06-14,Mexico,180,2,35,97.222,4,0,0,4,3,9129.1,28.5,32
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:6,6,MF,HOMENCHENKO Santiago,2003-08-30,21,2025-06-14,Uruguay,184,1,15,100.0,0,0,0,0,0,2266.5,29.4,7
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:8,8,DF,GONZALEZ Bryan,2003-04-10,22,2025-06-14,Mexico,177,3,99,90.826,16,1,4,6,7,26234.3,43.2,121
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:9,9,FW,HERNANDEZ Illian,2000-04-12,25,2025-06-14,Mexico,180,1,3,100.0,1,0,2,3,0,2343.7,25.3,11
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:10,10,FW,JOHN KENNEDY,2002-05-18,23,2025-06-14,Brazil,178,2,12,63.158,3,0,5,2,2,8461.1,29.7,33
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:12,12,FW,DOMINGUEZ Alexei,2005-01-03,20,2025-06-14,Mexico,168,3,42,80.769,8,0,2,17,9,23254.4,43.7,136
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:13,13,GK,JURADO Sebastian,1997-09-28,27,2025-06-14,Mexico,191,1,24,77.419,4,0,0,0,1,4670.6,21.9,1
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:14,14,DF,SANCHEZ Carlos,2002-04-13,23,2025-06-14,Mexico,165,3,42,84.0,8,0,1,8,3,13405.0,31.7,75
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:16,16,DF,PEREIRA Federico,2000-02-24,25,2025-06-14,Uruguay,188,3,184,91.089,28,0,2,18,20,29868.3,43.5,123
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:18,18,MF,PALAVECINO Agustin,1996-11-09,28,2025-06-14,Argentina,179,3,136,86.076,36,0,9,18,8,29018.1,41.6,119
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:19,19,MF,LOPEZ Eduardo,1994-09-17,30,2025-06-14,Mexico,167,1,16,94.118,2,0,1,3,1,4102.9,25.5,9
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:22,22,DF,CABRAL Gustavo,1985-10-14,39,2025-06-14,Argentina,184,1,13,86.667,2,0,0,1,4,4987.8,28.1,16
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:23,23,FW,RONDON Salomon,1989-09-16,35,2025-06-14,Venezuela,189,3,33,75.0,2,0,10,7,1,28420.0,44.1,78
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:24,24,DF,RODRIGUEZ Luis,1991-01-21,34,2025-06-14,Mexico,177,2,99,90.826,23,0,0,8,4,15933.5,44.3,65
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:25,25,GK,MORENO Carlos,1998-01-29,27,2025-06-14,Mexico,192,2,51,83.607,10,0,0,0,12,10557.6,43.5,4
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:26,26,MF,BAUTISTA Alan,2002-06-11,23,2025-06-14,Mexico,173,3,28,87.5,2,0,4,2,0,11945.8,31.7,78
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:28,28,MF,MONTIEL Elias,2005-10-07,19,2025-06-14,Mexico,168,3,141,85.976,33,1,5,22,14,35150.2,39.4,143
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:29,29,FW,KENEDY,1996-02-08,29,2025-06-14,Brazil,180,3,45,83.333,10,0,6,5,8,23120.5,43.6,133
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:30,30,FW,HURTADO Aviles,1987-04-20,38,2025-06-14,Colombia,168,2,18,90.0,5,0,0,3,1,5116.4,30.9,28
cfpachuca,CF Pachuca,MEX,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,11,2025-07-04,FIFA Club World Cup 2025,male,cfpachuca:32,32,MF,GUZMAN Victor,1995-02-03,30,2025-06-14,Mexico,175,1,17,89.474,1,0,0,3,1,2952.5,25.2,9
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:1,1,GK,SANCHEZ Robert,1997-11-18,27,2025-06-14,Spain,197,6,151,75.124,48,0,0,0,50,28241.6,42.7,10
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:3,3,DF,CUCURELLA Marc,1998-07-22,26,2025-06-14,Spain,173,6,301,90.937,67,0,7,37,30,63815.2,43.7,285
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:4,4,DF,ADARABIOYO Tosin,1997-09-24,27,2025-06-14,England,197,4,332,95.402,63,1,2,9,17,31077.5,41.3,72
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:5,5,DF,BADIASHILE Benoit,2001-03-26,24,2025-06-14,France,192,2,144,96.0,23,0,4,5,8,14764.5,30.6,37
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:6,6,DF,COLWILL Levi,2003-02-26,22,2025-06-14,England,189,5,359,93.247,72,0,2,20,18,50005.5,42.7,173
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:7,7,FW,PEDRO NETO,2000-03-09,25,2025-06-14,Portugal,174,6,181,94.271,28,3,8,14,6,57254.7,40.9,282
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:8,8,MF,FERNANDEZ Enzo,2001-01-17,24,2025-06-14,Argentina,178,7,237,84.043,51,1,12,25,14,60409.5,33.2,318
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:9,9,FW,DELAP Liam,2003-02-08,22,2025-06-14,England,186,6,33,71.739,4,1,6,9,2,33637.2,33.8,190
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:10,10,MF,PALMER Cole,2002-05-06,23,2025-06-14,England,185,6,189,85.52,50,3,21,25,10,60906.6,43.5,272
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:11,11,FW,MADUEKE Noni,2002-03-10,23,2025-06-14,England,182,5,59,89.394,12,0,7,5,4,21153.2,34.6,113
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:12,12,GK,JORGENSEN Filip,2002-04-16,23,2025-06-14,Denmark,192,1,28,96.552,1,0,0,0,4,5625.7,22.9,2
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:14,14,MF,DARIO ESSUGO,2005-03-14,20,2025-06-14,Portugal,178,3,41,95.349,8,0,0,6,0,5933.0,32.3,23
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:15,15,FW,JACKSON Nicolas,2001-06-20,23,2025-06-14,Senegal,187,3,18,85.714,5,0,4,5,2,11652.7,35.4,71
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:17,17,MF,ANDREY SANTOS,2004-05-03,21,2025-06-14,Brazil,180,4,66,95.652,14,0,2,16,9,19036.9,29.6,82
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:18,18,FW,NKUNKU Christopher,1997-11-14,27,2025-06-14,France,175,6,144,91.72,17,1,6,13,4,32798.3,44.9,141
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:19,19,DF,SARR Mamadou,2005-08-29,19,2025-06-14,France,194,1,10,90.909,2,0,0,0,0,1664.9,27.4,4
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:20,20,FW,JOAO PEDRO,2001-09-26,23,2025-06-14,Brazil,182,3,33,68.75,5,3,5,6,4,19373.3,33.8,87
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:22,22,MF,DEWSBURY-HALL Kiernan,1998-09-06,26,2025-06-14,England,176,5,75,83.333,13,1,2,5,2,20798.0,44.0,96
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:23,23,DF,CHALOBAH Trevoh,1999-07-05,25,2025-06-14,England,192,5,207,96.279,40,0,1,8,16,42354.6,33.7,131
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:24,24,DF,JAMES Reece,1999-12-08,25,2025-06-14,England,180,5,167,89.785,37,1,2,12,20,31528.8,34.8,113
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:25,25,MF,CAICEDO Moises,2001-11-02,23,2025-06-14,Ecuador,177,5,323,90.223,64,0,5,45,29,51439.7,41.4,174
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:27,27,DF,GUSTO Malo,2003-05-19,22,2025-06-14,France,179,7,311,90.671,65,0,7,31,22,59085.8,43.6,349
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:30,30,DF,ANSELMINO Aaron,2005-04-29,20,2025-06-14,Argentina,188,1,4,100.0,1,0,0,0,0,352.0,19.2,0
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:32,32,FW,GEORGE Tyrique,2006-02-04,19,2025-06-14,England,185,2,8,72.727,0,1,2,1,0,6007.5,32.1,41
chelseafc,Chelsea FC,ENG,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,12,2025-07-04,FIFA Club World Cup 2025,male,chelseafc:34,34,DF,ACHEAMPONG Josh,2006-05-05,19,2025-06-14,England,190,1,89,92.708,24,0,1,4,3,9547.7,32.2,34
