club_id,club,country_code,source_url,source_page,snapshot_date,competition,gender,entity_id,shirt_number,position,name,dob,age,age_reference_date,nationality,height_cm
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:10,10,FW,MARTINEZ Lautaro,1997-08-22,27,2025-06-14,Argentina,175
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:11,11,MF,LUIS HENRIQUE,2001-12-14,23,2025-06-14,Brazil,181
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:12,12,GK,DI GENNARO Raffaele,1993-10-03,31,2025-06-14,Italy,186
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:13,13,GK,MARTINEZ Josep,1998-05-27,27,2025-06-14,Spain,191
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:15,15,DF,ACERBI Francesco,1988-02-10,37,2025-06-14,Italy,192
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:16,16,MF,FRATTESI Davide,1999-09-22,25,2025-06-14,Italy,178
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:20,20,MF,CALHANOGLU Hakan,1994-02-08,31,2025-06-14,Türkiye,178
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:21,21,MF,ASLLANI Kristjan,2002-03-09,23,2025-06-14,Albania,179
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:22,22,MF,MKHITARYAN Henrikh,1989-01-21,36,2025-06-14,Armenia,177
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:23,23,MF,BARELLA Nicolo,1997-02-07,28,2025-06-14,Italy,175
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:28,28,DF,PAVARD Benjamin,1996-03-28,29,2025-06-14,France,186
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:30,30,DF,CARLOS AUGUSTO,1999-01-07,26,2025-06-14,Brazil,184
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:31,31,DF,BISSECK Yann,2000-11-29,24,2025-06-14,Germany,196
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:32,32,DF,DIMARCO Federico,1997-11-10,27,2025-06-14,Italy,175
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:36,36,DF,DARMIAN Matteo,1989-12-02,35,2025-06-14,Italy,182
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:40,40,GK,CALLIGARIS Alessandro,2005-03-07,20,2025-06-14,Italy,185
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:42,42,DF,PALACIOS Tomas,2003-04-28,22,2025-06-14,Argentina,196
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:45,45,FW,CARBONI Valentin,2005-03-05,20,2025-06-14,Argentina,185
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:48,48,DF,RE CECCONI Gabriele,2006-04-25,19,2025-06-14,Italy,187
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:49,49,FW,DE PIERI Giacomo,2006-12-29,18,2025-06-14,Italy,174
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:52,52,MF,BERENBRUCH Thomas,2005-05-31,20,2025-06-14,Italy,176
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:58,58,DF,COCCHI Matteo,2007-02-01,18,2025-06-14,Italy,179
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:59,59,MF,ZALEWSKI Nicola,2002-01-23,23,2025-06-14,Poland,175
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:70,70,FW,ESPOSITO Sebastiano,2002-07-02,22,2025-06-14,Italy,182
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:94,94,FW,ESPOSITO Francesco,2005-06-28,19,2025-06-14,Italy,190
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:95,95,DF,BASTONI Alessandro,1999-04-13,26,2025-06-14,Italy,190
fcinternazionalemilano,FC Internazionale Milano,ITA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,16,2025-07-04,FIFA Club World Cup 2025,male,fcinternazionalemilano:99,99,FW,TAREMI Mehdi,1992-07-18,32,2025-06-14,IR Iran,185
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:4,4,DF,OTAVIO,2002-04-21,23,2025-06-14,Brazil,184
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:5,5,DF,MARCANO Ivan,1987-06-23,37,2025-06-14,Spain,189
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:6,6,MF,EUSTAQUIO Stephen,1996-12-21,28,2025-06-14,Canada,175
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:7,7,FW,WILLIAM GOMES,2006-03-15,19,2025-06-14,Brazil,170
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:9,9,FW,AGHEHOWA Samu,2004-05-05,21,2025-06-14,Spain,191
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:10,10,MF,FABIO VIEIRA,2000-05-30,25,2025-06-14,Portugal,176
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:11,11,FW,PEPE,1997-02-24,28,2025-06-14,Brazil,173
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:12,12,DF,SANUSI Zaidu,1997-06-13,28,2025-06-14,Nigeria,182
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:14,14,GK,CLAUDIO RAMOS,1991-11-16,33,2025-06-14,Portugal,183
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:15,15,MF,VASCO SOUSA,2003-04-03,22,2025-06-14,Portugal,167
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:17,17,MF,VEIGA Gabri,2002-05-27,23,2025-06-14,Spain,184
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:19,19,FW,NAMASO Danny,2000-08-28,24,2025-06-14,Cameroon,183
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:20,20,MF,ANDRE FRANCO,1998-04-12,27,2025-06-14,Portugal,178
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:22,22,MF,VARELA Alan,2001-07-04,23,2025-06-14,Argentina,177
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:23,23,DF,JOAO MARIO,2000-01-03,25,2025-06-14,Portugal,179
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:24,24,DF,PEREZ Nehuen,2000-06-24,24,2025-06-14,Argentina,186
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:25,25,MF,PEREZ Tomas,2005-08-26,19,2025-06-14,Argentina,182
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:27,27,FW,GUL Deniz,2004-07-02,20,2025-06-14,Türkiye,192
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:47,47,FW,ALARCON Angel,2004-05-15,21,2025-06-14,Spain,181
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:51,51,GK,DIOGO FERNANDES,2005-02-17,20,2025-06-14,Portugal,185
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:52,52,DF,MARTIM FERNANDES,2006-01-18,19,2025-06-14,Portugal,183
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:68,68,MF,ANDRE OLIVEIRA,2005-10-01,19,2025-06-14,Portugal,184
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:70,70,FW,GONCALO BORGES,2001-03-29,24,2025-06-14,Portugal,182
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:73,73,DF,GABRIEL BRAS,2004-03-25,21,2025-06-14,Portugal,184
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:74,74,DF,FRANCISCO MOURA,1999-08-16,25,2025-06-14,Portugal,181
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:79,79,FW,VONIC Leonardo,2003-07-10,21,2025-06-14,Croatia,184
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:86,86,FW,RODRIGO MORA,2007-05-05,18,2025-06-14,Portugal,167
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:87,87,FW,BRAYAN CAICEDO,2006-08-14,18,2025-06-14,Colombia,175
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:88,88,MF,DOMINGOS ANDRADE,2003-05-07,22,2025-06-14,Angola,177
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:90,90,MF,GIL MARTINS,2006-05-12,19,2025-06-14,Portugal,179
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:91,91,GK,GONCALO RIBEIRO,2006-01-15,19,2025-06-14,Portugal,189
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:92,92,MF,JOAO TEIXEIRA,2006-04-09,19,2025-06-14,Portugal,185
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:97,97,DF,ZE PEDRO,1997-06-06,28,2025-06-14,Portugal,185
fcporto,FC Porto,POR,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,17,2025-07-04,FIFA Club World Cup 2025,male,fcporto:99,99,GK,DIOGO COSTA,1999-09-19,25,2025-06-14,Portugal,188
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:1,1,GK,SCHLAGER Alexander,1996-02-01,29,2025-06-14,Austria,188
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:2,2,DF,RASMUSSEN Jacob,1997-05-28,28,2025-06-14,Denmark,192
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:5,5,MF,DIABATE Soumaila,2004-11-22,20,2025-06-14,Mali,168
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:6,6,DF,BAIDOO Samson,2004-03-31,21,2025-06-14,Austria,188
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:8,8,FW,KITANO Sota,2004-08-13,20,2025-06-14,Japan,172
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:9,9,FW,ONISIWO Karim,1992-03-17,33,2025-06-14,Austria,188
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:11,11,FW,VERTESSEN Yorbe,2001-01-08,24,2025-06-14,Belgium,175
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:13,13,DF,KRAETZIG Frans,2003-01-14,22,2025-06-14,Germany,177
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:14,14,MF,KJAERGAARD Maurits,2003-06-26,21,2025-06-14,Denmark,192
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:15,15,MF,DIAMBOU Mamady,2002-11-11,22,2025-06-14,Mali,176
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:16,16,MF,KAWAMURA Takumu,1999-08-28,25,2025-06-14,Japan,183
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:18,18,MF,BIDSTRUP Mads,2001-02-25,24,2025-06-14,Denmark,176
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:20,20,FW,BAIDOO Edmund,2006-01-30,19,2025-06-14,Ghana,174
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:21,21,FW,RATKOV Petar,2003-08-18,21,2025-06-14,Serbia,185
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:22,22,DF,LAINER Stefan,1992-08-27,32,2025-06-14,Austria,175
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:23,23,DF,GADOU Joane,2007-01-17,18,2025-06-14,France,195
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:28,28,FW,DAGHIM Adam,2005-09-28,19,2025-06-14,Denmark,179
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:30,30,MF,GLOUKH Oscar,2004-04-01,21,2025-06-14,Israel,170
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:36,36,DF,MELLBERG John,2006-07-30,18,2025-06-14,Sweden,190
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:37,37,DF,TRUMMER Tim,2005-11-10,19,2025-06-14,Austria,189
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:38,38,MF,SULZBACHER Valentin,2005-03-11,20,2025-06-14,Austria,192
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:41,41,GK,KRUMREY Jonas,2003-11-25,21,2025-06-14,Germany,193
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:43,43,FW,AGUILAR Enrique,2007-01-27,18,2025-06-14,Switzerland,185
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:44,44,DF,SCHUSTER Jannik,2006-05-16,19,2025-06-14,Austria,190
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:45,45,FW,NENE Dorgeles,2002-12-23,22,2025-06-14,Mali,171
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:49,49,FW,YEO Moussa,2004-06-01,21,2025-06-14,Mali,175
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:52,52,GK,ZAWIESCHITZKY Christian,2007-05-02,18,2025-06-14,Austria,192
fcsalzburg,FC Salzburg,AUT,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,18,2025-07-04,FIFA Club World Cup 2025,male,fcsalzburg:92,92,GK,HAMZIC Salko,2006-09-17,18,2025-06-14,Austria,190
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:1,1,GK,FABIO,1980-09-30,44,2025-06-14,Brazil,189
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:2,2,DF,SAMUEL XAVIER,1990-06-06,35,2025-06-14,Brazil,170
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:3,3,DF,THIAGO SILVA,1984-09-22,40,2025-06-14,Brazil,182
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:4,4,DF,IGNACIO,1996-12-01,28,2025-06-14,Brazil,192
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:5,5,MF,BERNAL Facundo,2003-08-21,21,2025-06-14,Uruguay,187
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:6,6,DF,RENE,1992-09-14,32,2025-06-14,Brazil,174
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:7,7,FW,SOTELDO Yeferson,1997-06-30,27,2025-06-14,Venezuela,160
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:8,8,MF,MARTINELLI,2001-10-05,23,2025-06-14,Brazil,177
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:9,9,FW,EVERALDO,1991-07-05,33,2025-06-14,Brazil,182
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:10,10,MF,GANSO,1989-10-12,35,2025-06-14,Brazil,184
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:11,11,FW,KENO,1989-09-10,35,2025-06-14,Brazil,179
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:12,12,DF,FUENTES Gabriel,1997-02-09,28,2025-06-14,Colombia,180
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:14,14,FW,CANO German,1988-01-02,37,2025-06-14,Argentina,177
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:16,16,MF,NONATO,1998-03-03,27,2025-06-14,Brazil,174
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:17,17,FW,CANOBBIO Agustin,1998-10-01,26,2025-06-14,Uruguay,176
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:18,18,MF,LEZCANO Ruben,2004-02-09,21,2025-06-14,Paraguay,177
fluminensefc,Fluminense FC,BRA,https://fdp.fifa.org/assetspublic/ce233/pdf/SquadLists-English.pdf,19,2025-07-04,FIFA Club World Cup 2025,male,fluminensefc:19,19,FW,LAVEGA Joaquin,2005-02-03,20,2025-06-14,Uruguay,174
